customerID,TotalCharges,MonthlyCharges,tenure,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PhoneService_No,PhoneService_Yes,Churn
1518-VOWAV,703.55,74.65,9,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1
8905-IAZPF,6744.2,95.65,69,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1767-CJKBA,1697.7,25.1,66,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8565-HBFNN,7317.1,107.2,69,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4450-MDZFX,4453.3,74.35,60,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
2155-AMQRX,1505.15,54.9,28,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
6121-VZNQB,19.1,19.1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
1764-VUUMT,1269.1,19.95,66,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
7134-HBPBS,7774.05,108.1,72,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3481-JHUZH,3439.0,80.25,41,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
0565-IYCGT,5356.45,78.6,69,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1
9495-SKLKD,4456.65,95.95,45,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4398-HSCJH,155.65,63.6,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
8229-BUJHX,1500.95,20.5,71,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0040-HALCW,1090.6,20.4,54,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
0946-CLJTI,5812.6,98.7,58,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3482-ABPKK,1546.3,54.3,28,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2911-WDXMV,1406.65,80.55,18,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
7459-IMVYU,2657.55,69.95,38,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
8220-OCUFY,1258.35,60.25,21,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
7075-BNDVQ,135.75,35.0,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
8624-GIOUT,2934.3,59.75,49,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
8775-LHDJH,90.6,90.6,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
6388-TABGU,3487.95,56.15,62,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1447-PJGGA,5464.65,95.25,57,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4307-KWMXE,389.8,35.75,10,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
1573-LGXBA,5598.0,97.55,57,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
9294-TDIPC,83.75,20.2,5,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2592-YKDIF,20.35,20.35,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5233-AOZUF,2149.05,74.95,29,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3115-JPJDD,4639.45,81.25,59,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1334-FJSVR,24.25,24.25,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
1907-YLNYW,579.0,66.7,8,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
8532-UEFWH,1345.85,25.75,52,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0701-RFGFI,4613.95,95.4,49,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5756-JYOJT,697.25,64.9,11,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9776-OJUZI,6223.3,95.45,65,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
0872-NXJYS,723.4,79.55,9,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
9097-ZUBYC,664.4,48.8,14,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
8550-XSXUQ,3420.5,70.55,48,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2952-QAYZF,424.15,85.3,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
4598-XLKNJ,2514.5,98.5,25,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
7683-CBDKJ,937.6,65.45,14,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
3387-VATUS,462.8,94.85,5,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
9777-WJJPR,2683.2,88.65,31,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2223-KAGMX,289.3,19.4,15,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
8949-JTMAY,2933.2,98.6,29,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
3934-HXCFZ,2186.4,99.25,23,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
9225-BZLNZ,6083.1,85.25,72,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
5493-SDRDQ,113.35,55.1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
8735-IJJEG,668.85,50.2,14,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
5564-NEMQO,75.3,75.3,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
6522-YRBXD,3365.4,94.55,35,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
9067-SQTNS,926.0,20.6,44,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
9947-OTFQU,1074.3,74.4,15,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
2266-SJNAT,7789.6,109.15,72,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1016-DJTSV,572.85,69.7,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5515-RUGKN,438.05,54.75,8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2789-HQBOU,253.8,80.35,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1212-GLHMD,244.85,86.05,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
5110-CHOPY,3237.05,53.6,60,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
1195-OIYEJ,1135.7,91.1,13,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8894-JVDCV,7133.45,115.05,62,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1579-KLYDT,593.45,90.45,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
4039-PIMHX,2398.4,49.8,49,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
8498-XXGWA,3673.15,55.15,65,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
6181-AXXYF,1859.1,24.75,72,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
9026-RNUJS,237.25,50.35,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
0607-DAAHE,1052.35,19.75,53,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
0526-SXDJP,2962.0,42.1,72,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7250-EQKIY,50.45,50.45,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
6922-NCEDI,1238.65,21.2,56,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9142-KZXOP,2958.95,68.85,44,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
4981-FLTMF,3687.85,65.2,57,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
6323-AYBRX,1099.6,19.35,59,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
6351-SCJKT,107.25,41.35,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5684-FJVYR,6563.4,90.35,72,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1708-PBBOA,2348.45,54.75,42,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0
1508-DFXCU,912.0,81.45,12,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
4538-WNTMJ,1165.9,24.95,46,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8280-MQRQN,50.45,50.45,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
9667-EQRXU,1172.95,40.3,30,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
7521-YXVZY,58.3,19.95,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5287-QWLKY,7548.1,105.1,71,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
7868-BGSZA,3581.6,80.2,43,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1919-RTPQD,333.65,44.75,7,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
7722-CVFXN,5637.85,105.2,54,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9846-GKXAS,809.75,90.8,9,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
8042-JVNFH,71.35,71.35,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
5087-SUURX,669.85,39.05,18,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
5640-CAXOA,1187.05,40.35,30,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
4277-PVRAN,679.3,80.1,8,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
4567-AKPIA,4454.25,109.1,41,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1013-QCWAM,6690.75,100.8,66,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5529-GIBVH,1046.2,20.15,47,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8879-XUAHX,8564.75,116.25,71,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
4853-RULSV,7250.15,104.0,70,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
6877-TJMBR,84.8,84.8,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
4452-ROHMO,331.6,19.6,15,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9796-MVYXX,692.35,39.7,14,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7901-TBKJX,5594.0,101.05,56,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5054-IEXZT,75.35,75.35,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
2955-PSXOE,20.2,20.2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1
9995-HOTOH,3707.6,59.0,63,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
3746-EUBYR,74.6,74.6,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
9992-UJOEL,92.75,50.3,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5445-UTODQ,576.65,81.1,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
7294-TMAOP,90.55,90.55,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8257-RZAHR,941.0,64.7,14,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1
0464-WJTKO,1460.85,20.1,72,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
7636-PEPNS,2413.05,44.1,58,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3219-JQRSL,6352.4,89.1,72,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
9743-DQKQW,79.8,25.1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
3916-NRPAP,256.75,85.7,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2483-XSSMZ,1886.4,47.85,39,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1406-PUQVY,49.9,49.9,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
4821-SJHJV,2901.8,89.6,32,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3012-VFFMN,158.95,20.65,7,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8221-HVAYI,2490.15,69.15,35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2187-LZGPL,293.3,40.1,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
2141-RRYGO,261.25,68.65,4,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
2205-YMZZJ,546.95,84.8,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
6815-ABQFQ,6033.3,107.25,56,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
8178-EYZUO,4154.8,93.7,46,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
3780-YVMFA,564.35,68.55,8,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0531-ZZJWQ,4052.4,74.0,55,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2845-HSJCY,1258.6,87.25,14,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
9470-XCCEM,3161.6,89.65,35,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
8060-HIWJJ,5632.55,86.55,64,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0685-MLYYM,154.85,70.75,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3165-HDOEW,45.85,45.85,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
6134-KWTBV,1429.65,23.4,62,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
8098-TDCBU,1108.2,25.25,42,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
4547-KQRTM,830.7,80.05,10,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
2794-XIMMO,3184.25,60.45,53,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
5651-CRHKQ,3339.05,86.2,41,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
9477-LGWQI,5600.15,80.15,70,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1965-DDBWU,1448.6,89.05,16,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
2996-XAUVF,2799.75,40.05,70,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0
0378-TOVMS,272.2,85.8,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
4220-TINQT,6751.35,106.35,61,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0023-UYUPN,1306.3,25.2,50,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
3190-XFANI,5069.65,100.6,49,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
9167-APMXZ,1821.95,84.15,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
8915-NNTRC,7919.8,107.7,72,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
9337-SRRNI,1673.8,25.3,66,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
0106-UGRDO,8182.85,116.0,69,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5542-TBBWB,69.9,69.9,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2037-SGXHH,3624.3,94.65,38,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
8945-MUQUF,4837.6,94.8,51,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
7317-GGVPB,7690.9,108.6,71,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
6331-EWIEB,1734.5,85.25,20,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
9548-LIGTA,4747.65,81.05,61,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
1053-MXTTK,7726.35,108.65,72,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1088-AUUZZ,4261.2,75.85,56,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4919-MOAVT,220.1,69.65,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
4183-MYFRB,1862.9,90.05,21,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2606-RMDHZ,208.7,30.5,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
3886-CERTZ,8109.8,109.25,72,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4632-XJMEX,3419.5,62.85,53,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
6180-YBIQI,100.2,24.3,5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7319-VENRZ,445.95,64.3,7,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6172-FECYY,4254.85,84.5,49,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
6050-FFXES,7240.65,105.35,69,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5724-BIDBU,2633.95,55.35,49,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
4929-BSTRX,53.55,53.55,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1
8064-RAVOH,49.85,49.85,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
8387-UGUSU,284.3,20.05,15,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0114-IGABW,4145.9,58.25,71,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6281-FKEWS,2265.0,49.05,44,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
1565-RHDJD,333.55,84.05,4,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
7966-YOTQW,568.2,54.5,10,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
7853-GVUDZ,20.15,20.15,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
4237-CLSMM,38.0,20.0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8626-XHBIE,1424.2,24.8,56,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9658-WYUFB,1617.5,94.4,17,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
5396-IZEPB,180.7,19.7,9,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
7182-OVLBJ,6638.35,101.15,62,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3811-VBYBZ,673.25,99.8,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
5419-CONWX,442.85,99.8,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
1481-ZUWZA,2659.4,94.5,28,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
1657-DYMBM,1110.05,19.9,53,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
3824-RHKVR,340.35,19.7,17,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
9571-EDEBV,6962.85,98.65,71,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
6394-MFYNG,5121.3,107.4,48,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
6374-NTQLP,7447.7,104.1,72,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5067-DGXLL,36.8,20.25,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
1963-SVUCV,45.3,45.3,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
4505-EXZHB,434.1,74.4,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
8710-YGLWG,44.9,44.9,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3318-NMQXL,266.8,92.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1501-SGHBW,81.0,45.85,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2826-DXLQO,220.45,29.8,7,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
8150-QUDFX,51.6,19.85,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5673-TIYIB,77.15,40.4,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
7398-HPYZQ,6404.0,90.55,71,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
7706-YLMQA,1341.5,19.7,70,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
7017-VFHAY,7008.15,115.1,61,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1196-AMORA,520.0,73.6,7,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
4201-JMNGR,55.8,55.8,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
6870-ZWMNX,5264.25,76.1,70,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
5804-JMYIO,757.95,19.75,39,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3612-YVGSJ,1681.6,24.45,71,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
5348-CAGXB,1021.75,89.55,12,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
5756-OZRIO,3902.6,64.05,61,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3696-DFHHB,1821.8,25.5,68,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1704-NRWYE,751.65,80.85,9,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3629-WEAAM,504.05,64.1,8,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1456-TWCGB,208.45,49.25,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
9408-HRXRK,4730.9,105.15,45,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0447-RXSGD,2404.85,99.65,24,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
6963-KQYQB,1764.75,24.05,70,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3345-PBBFH,393.45,49.55,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
9777-IQHWP,5822.3,93.4,64,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3066-RRJIO,69.95,69.95,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2984-MIIZL,321.9,74.8,4,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
2773-OVBPK,7567.2,111.3,67,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1686-STUHN,849.9,19.8,42,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
2882-DDZPG,227.45,19.45,12,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
6328-ZPBGN,997.65,95.15,11,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
0330-IVZHA,330.15,69.95,5,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
4607-CHPCA,2178.6,90.4,25,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9734-UYXQI,106.55,49.4,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
9108-EQPNQ,225.55,26.1,10,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
5886-VLQVU,3161.2,89.85,35,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
9631-XEYKE,137.25,50.4,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0817-HSUSE,75.5,75.5,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6376-GAHQE,299.2,77.85,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3768-NLUBH,5746.15,100.6,57,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
6432-TWQLB,401.1,85.4,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5590-ZSKRV,482.25,54.65,8,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1336-EZFZY,83.3,20.05,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0396-UKGAI,1284.2,55.3,23,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
3258-SYSWS,7845.8,113.8,72,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5260-UMPWX,493.95,20.25,26,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1285-OKIPP,79.9,79.9,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1004-NOZNR,5264.3,94.8,56,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
8808-ELEHO,585.95,81.25,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5206-XZZQI,4348.1,80.6,53,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
