CustomerID,Adopt,Gender,Age,Nationality,Loyalty,Tenure,Post,NumBookings,Spending
1818,1,Male,22,1,2,59,0,15,3795
1819,1,Male,37,0,1,5,0,5,1440
1820,1,Female,42,1,2,41,0,14,4032
1821,1,Male,48,1,3,50,0,17,4964
1822,1,Male,43,1,2,46,0,12,3432
1823,1,Male,44,1,1,10,0,4,1092
1824,1,Male,46,1,3,31,0,12,3492
1825,1,Female,33,0,2,91,0,21,5775
1826,1,Female,32,0,1,3,0,2,632
1827,1,Male,30,1,2,4,0,5,1415
1828,1,Female,58,0,2,61,0,18,5760
1829,1,Female,54,1,1,84,0,21,5943
1830,1,Female,56,1,1,98,0,24,6504
1831,1,Male,50,1,2,11,0,7,2268
1832,1,Male,63,1,3,81,0,23,6348
1833,1,Female,67,0,1,72,0,21,6510
1834,1,Male,36,1,1,66,0,15,4275
1835,1,Female,41,0,1,82,0,19,4579
1836,1,Female,39,0,2,49,0,14,4270
1837,1,Female,27,1,4,39,0,12,3780
1838,1,Male,45,1,2,65,0,16,4560
1839,1,Male,34,0,1,61,0,13,3705
1840,1,Male,41,1,1,25,0,7,2051
1841,1,Male,36,1,1,91,0,20,5580
1842,1,Female,49,1,3,37,0,14,3780
1843,1,Female,53,0,1,82,0,19,6137
1844,1,Male,50,1,2,31,0,11,3586
1845,1,Male,53,1,2,42,0,14,4662
1846,1,Male,28,0,1,30,0,6,1944
1847,1,Male,34,1,1,71,0,18,5472
1848,1,Male,52,1,3,15,0,9,2682
1849,1,Female,34,1,1,45,0,11,3454
1850,1,Male,34,1,1,96,0,21,6741
1851,1,Male,47,1,3,57,0,18,6192
1852,1,Female,55,1,1,35,0,11,3080
1853,1,Male,52,1,2,14,0,9,2682
1854,1,Male,58,1,2,17,0,9,2718
1855,1,Female,34,1,1,92,0,22,6644
1856,1,Male,48,1,2,97,0,26,7072
1857,1,Male,46,1,1,21,0,8,2344
1858,1,Male,39,1,2,59,0,15,4620
1859,1,Male,43,0,2,66,0,18,5976
1860,1,Male,59,1,2,83,0,22,5984
1861,1,Female,37,1,1,41,0,11,3388
1862,1,Male,35,0,1,4,0,2,624
1863,1,Female,43,1,3,99,0,27,7938
1864,1,Female,55,1,4,67,0,21,6321
1865,1,Male,28,1,4,63,0,17,5168
1866,1,Male,40,1,1,13,0,6,1668
1867,1,Female,45,1,2,20,0,9,2754
1868,1,Female,52,1,2,17,0,9,2574
1869,1,Female,38,0,1,28,0,7,2275
1870,1,Male,53,1,1,88,0,21,6594
1871,1,Male,41,1,2,23,0,10,2800
1872,1,Male,37,0,2,88,0,19,5985
1873,1,Male,46,1,1,58,0,17,4947
1874,1,Female,45,0,3,34,0,13,3549
1875,1,Female,67,1,1,63,0,18,5220
1876,1,Female,36,1,4,74,0,23,6946
1877,1,Male,51,1,2,51,0,16,4768
1878,1,Female,30,0,3,93,0,23,7797
1879,1,Male,47,0,3,50,0,15,4815
1880,1,Male,40,0,1,88,0,19,5567
1881,1,Female,37,0,2,32,0,10,2960
1882,1,Female,54,0,4,99,0,30,9330
1883,1,Male,51,0,2,31,0,11,3245
1884,1,Male,51,1,3,16,0,11,3179
1885,1,Female,45,0,1,29,0,10,2740
1886,1,Female,50,1,1,61,0,16,5152
1887,1,Female,68,1,2,3,0,7,2317
1888,1,Male,55,1,3,70,0,22,6864
1889,1,Male,47,1,1,96,0,22,5918
1890,1,Male,43,0,1,91,0,20,5860
1891,1,Male,53,1,3,93,0,26,7514
1892,1,Male,50,1,2,78,0,20,6360
1893,1,Female,42,1,1,25,0,8,2560
1894,1,Male,53,1,1,84,0,21,6657
1895,1,Male,38,0,1,2,0,2,578
1896,1,Female,48,1,2,46,0,13,3770
1897,1,Female,51,1,2,11,0,7,1995
1898,1,Male,38,1,2,62,0,14,4340
1899,1,Male,51,0,1,85,0,20,6280
1900,1,Male,25,1,1,48,0,10,3130
1901,1,Male,26,1,3,2,0,5,1350
1902,1,Female,40,1,1,18,0,6,1746
1903,1,Male,46,1,1,90,0,23,7682
1904,1,Male,53,1,1,23,0,9,2574
1905,1,Male,47,1,1,97,0,23,7360
1906,1,Male,55,1,3,70,0,21,6069
1907,1,Female,31,1,3,78,0,20,6900
1908,1,Female,39,1,2,19,0,8,2144
1909,1,Male,46,1,3,10,0,6,1824
1910,1,Male,40,1,1,95,0,22,6490
1911,1,Male,32,1,1,92,0,20,5700
1912,1,Male,34,1,1,25,0,7,2072
1913,1,Male,55,0,1,15,0,8,2464
1914,1,Male,52,1,3,15,0,9,2628
1915,1,Female,52,1,2,91,0,23,7797
1916,1,Male,50,1,1,54,0,15,4800
1917,1,Female,39,1,2,10,0,6,1932
1918,1,Male,55,1,1,97,0,23,7130
1919,1,Male,40,1,2,10,0,6,1716
1920,1,Male,44,1,2,48,0,15,4185
1921,1,Male,40,1,1,72,0,18,4770
1922,1,Male,32,1,2,18,0,6,1782
1923,1,Male,45,1,1,85,0,20,5740
1924,1,Male,31,1,1,40,0,10,2870
1925,1,Male,51,1,3,46,0,17,4811
1926,1,Male,40,1,2,39,0,12,3852
1927,1,Male,27,1,2,13,0,6,1962
1928,1,Male,48,1,1,95,0,24,7176
1929,1,Male,32,1,1,42,0,10,2950
1930,1,Male,65,1,3,48,0,18,5616
1931,1,Male,31,1,1,38,0,11,2970
1932,1,Male,43,1,2,75,0,18,6138
1933,1,Female,59,1,1,31,0,9,2754
1934,1,Female,51,1,3,8,0,8,2112
1935,1,Male,58,1,4,3,0,10,3140
1936,1,Female,49,1,2,25,0,8,2200
1937,1,Female,44,1,2,18,0,9,2349
1938,1,Male,40,0,1,34,0,9,2520
1939,1,Female,33,0,3,39,0,12,3804
1940,1,Male,52,0,3,85,0,23,7107
1941,1,Female,46,1,1,57,0,15,4800
1942,1,Female,62,1,1,85,0,22,6820
1943,1,Male,43,1,3,85,0,22,7106
1944,1,Female,51,0,1,47,0,12,3444
1945,1,Female,40,0,1,96,0,22,6050
1946,1,Male,47,1,1,65,0,17,4743
1947,1,Male,59,1,1,17,0,7,2310
1948,1,Male,38,1,3,41,0,12,3888
1949,1,Female,46,1,1,64,0,17,5236
1950,1,Male,41,1,1,73,0,20,6360
1951,1,Male,36,1,1,77,0,17,4692
1952,1,Male,34,1,2,69,0,19,5548
1953,1,Female,55,1,3,36,0,13,4160
1954,1,Male,50,1,2,23,0,9,2619
1955,1,Male,54,1,3,90,0,26,7540
1956,1,Male,27,0,1,80,0,17,4879
1957,1,Male,53,1,2,57,0,16,4688
1958,1,Female,25,1,2,85,0,19,5985
1959,1,Female,66,1,3,24,0,12,3624
1960,1,Male,39,0,1,4,0,1,297
1961,1,Male,55,1,1,96,0,22,6402
1962,1,Male,44,0,1,42,0,14,4340
1963,1,Female,27,0,2,90,0,21,6993
1964,1,Female,43,1,1,79,0,20,6500
1965,1,Male,43,1,1,89,0,21,6762
1966,1,Male,44,1,1,95,0,22,6600
1967,1,Male,47,1,4,67,0,22,6336
1968,1,Female,46,1,1,62,0,13,4212
1969,1,Male,47,1,4,7,0,9,2682
1970,1,Female,31,0,2,91,0,20,6540
1971,1,Male,41,1,1,97,0,22,6688
1972,1,Female,44,1,3,28,0,10,3370
1973,1,Female,36,1,1,61,0,14,4172
1974,1,Female,26,1,3,35,0,11,3157
1975,1,Male,38,0,2,34,0,10,3480
1976,1,Male,44,1,2,10,0,7,2191
1977,1,Female,53,0,2,90,0,22,6424
1978,1,Male,37,0,2,61,0,16,4784
1979,1,Male,47,1,1,64,0,17,4981
1980,1,Male,41,1,2,5,0,5,1475
1981,1,Female,60,1,2,30,0,12,3120
1982,1,Female,47,1,3,25,0,10,3130
1983,1,Female,28,0,1,8,0,2,598
1984,1,Male,40,1,1,66,0,17,4811
1985,1,Male,40,1,2,81,0,21,6027
1986,1,Female,35,0,2,22,0,8,2344
1987,1,Male,35,0,1,90,0,19,5719
1988,1,Female,26,1,1,64,0,13,3653
1989,1,Female,42,1,1,93,0,22,6732
1990,1,Female,50,1,2,3,0,5,1505
1991,1,Female,33,1,1,47,0,11,3091
1992,1,Male,39,1,1,16,0,7,2170
1993,1,Male,36,1,2,69,0,16,3888
1994,1,Male,62,1,2,88,0,24,6168
1995,1,Female,33,1,1,56,0,13,4004
1996,1,Male,47,1,1,74,0,20,5900
1997,1,Female,42,1,1,47,0,13,4303
1998,1,Male,42,1,1,89,0,21,6804
1999,1,Female,49,0,2,74,0,19,5206
2000,1,Male,41,1,1,75,0,17,5083
1,0,Male,49,0,2,86,1,24,5448
2,0,Male,58,1,1,72,1,21,5334
3,0,Female,50,1,1,81,1,22,5302
4,0,Male,45,1,2,75,1,21,5334
5,0,Male,38,1,2,42,1,13,3107
6,0,Male,42,1,1,99,1,26,7826
7,0,Male,44,1,1,56,1,17,4471
8,0,Female,54,0,2,32,1,13,3770
9,0,Male,46,1,2,45,1,17,4641
10,0,Male,46,1,1,85,1,22,6886
11,0,Male,47,1,1,99,1,25,6400
12,0,Male,45,1,1,66,1,20,5380
13,0,Male,54,0,2,75,1,21,5376
14,0,Male,45,1,1,48,1,16,3920
15,0,Male,39,1,1,19,1,9,2520
16,0,Male,32,1,2,27,1,12,2964
17,0,Male,57,1,1,21,1,12,2832
18,0,Female,47,1,1,79,1,21,4599
19,0,Male,39,1,1,2,1,4,1088
20,0,Male,47,1,3,48,1,18,4716
21,0,Male,53,1,3,74,1,24,6000
22,0,Male,48,1,1,88,1,25,5675
23,0,Male,59,1,2,91,1,27,7587
24,0,Male,50,0,2,18,1,9,2277
25,0,Female,38,1,2,55,1,17,4522
26,0,Female,58,0,1,5,1,7,1624
27,0,Female,40,1,2,8,1,6,1632
28,0,Female,40,1,3,82,1,22,5566
29,0,Female,28,1,3,86,1,24,6312
30,0,Female,41,1,4,31,1,16,4112
31,0,Female,37,1,1,35,1,11,2706
32,0,Female,60,1,1,55,1,18,5256
33,0,Female,53,1,1,31,1,10,2540
34,0,Female,63,1,1,92,1,26,6838
35,0,Male,41,1,4,81,1,26,6916
36,0,Female,48,1,1,10,1,8,2112
37,0,Male,51,1,1,7,1,7,1582
38,0,Female,50,1,1,100,1,25,5550
39,0,Female,26,1,1,77,1,20,4740
40,0,Female,37,1,1,19,1,8,2296
41,0,Male,46,0,2,22,1,9,2349
42,0,Male,63,1,1,60,1,19,5016
43,0,Female,50,1,3,60,1,20,4840
44,0,Female,46,1,1,54,1,15,4305
45,0,Female,45,1,1,15,1,9,2529
46,0,Male,40,1,2,40,1,14,3542
47,0,Male,40,1,2,80,1,22,5412
48,0,Female,38,1,1,82,1,22,5720
49,0,Male,55,1,1,69,1,21,5439
50,0,Female,61,1,1,48,1,16,4512
51,0,Male,39,1,1,19,1,10,2780
52,0,Male,37,1,3,87,1,27,6939
53,0,Female,49,1,2,62,1,19,4997
54,0,Male,41,1,2,81,1,21,5733
55,0,Female,46,1,1,30,1,12,3540
56,0,Male,59,1,1,39,1,14,3724
57,0,Male,44,1,1,32,1,11,3058
58,0,Female,53,1,2,13,1,10,2610
59,0,Male,39,1,3,42,1,15,3915
60,0,Male,35,1,1,26,1,9,2430
61,0,Male,33,1,1,29,1,9,2394
62,0,Male,40,1,2,46,1,16,4144
63,0,Female,34,1,1,60,1,17,4131
64,0,Male,25,1,1,17,1,8,2016
65,0,Male,29,1,1,34,1,10,2530
66,0,Female,32,1,2,45,1,13,3328
67,0,Male,32,1,1,83,1,21,5817
68,0,Male,45,1,2,36,1,13,3549
69,0,Male,47,0,3,68,1,22,5412
70,0,Male,64,1,3,47,1,19,5149
71,0,Male,47,1,1,82,1,23,5658
72,0,Male,50,0,2,1,1,6,1776
73,0,Female,35,1,3,41,1,14,3682
74,0,Male,51,1,3,45,1,19,5529
75,0,Male,51,1,2,46,1,15,4275
76,0,Male,38,1,3,74,1,23,5704
77,0,Male,45,1,3,10,1,9,2565
78,0,Female,50,1,3,88,1,25,7275
79,0,Male,55,1,1,30,1,12,3348
80,0,Male,34,1,2,50,1,17,4182
81,0,Male,49,0,1,31,1,11,2574
82,0,Female,47,0,4,76,1,25,6275
83,0,Female,36,1,2,20,1,10,2890
84,0,Female,38,1,1,10,1,6,1542
85,0,Female,40,0,2,75,1,20,5700
86,0,Male,66,1,2,19,1,11,2684
87,0,Female,58,1,4,12,1,14,3808
88,0,Male,37,1,1,45,1,12,3348
89,0,Male,33,1,1,29,1,10,2340
90,0,Female,35,1,4,92,1,26,7566
91,0,Male,50,1,3,87,1,25,6825
92,0,Male,34,1,1,54,1,16,4464
93,0,Female,49,1,4,60,1,24,5304
94,0,Male,41,0,2,61,1,18,5292
95,0,Male,40,1,1,30,1,11,2552
96,0,Male,41,1,1,45,1,15,4065
97,0,Male,52,1,1,12,1,7,1708
98,0,Female,56,1,1,87,1,24,7152
99,0,Female,59,1,2,71,1,24,6000
100,0,Male,50,0,1,77,1,22,6226
101,0,Male,35,1,1,79,1,21,5565
102,0,Male,37,1,2,67,1,20,5160
103,0,Male,45,1,3,66,1,21,5775
104,0,Male,55,1,1,6,1,7,1722
105,0,Female,47,0,2,2,1,5,1375
106,0,Male,53,0,1,73,1,21,5481
107,0,Male,54,0,2,49,1,18,4626
108,0,Male,41,1,2,48,1,17,3910
109,0,Female,38,0,2,80,1,22,6424
110,0,Female,53,0,1,4,1,8,2000
111,0,Male,44,1,2,56,1,18,4518
112,0,Female,44,1,3,59,1,21,5817
113,0,Female,43,1,1,49,1,16,3856
114,0,Female,30,0,2,40,1,11,2948
115,0,Male,46,0,3,56,1,20,5660
116,0,Male,55,1,1,33,1,14,3682
117,0,Male,36,0,2,70,1,19,5016
118,0,Female,47,1,3,4,1,10,2750
119,0,Female,43,1,1,62,1,18,4986
120,0,Male,49,0,1,53,1,16,4144
121,0,Female,42,1,1,39,1,14,3752
122,0,Male,37,1,1,96,1,25,6325
123,0,Female,59,1,2,51,1,20,4780
124,0,Male,50,1,2,76,1,22,6380
125,0,Male,42,1,1,17,1,10,2540
126,0,Male,28,1,1,37,1,13,3393
127,0,Male,67,1,1,23,1,11,2926
128,0,Male,44,1,2,79,1,21,5082
129,0,Male,47,1,2,30,1,14,3990
130,0,Female,24,0,1,86,1,21,5922
131,0,Female,43,1,3,44,1,17,4709
132,0,Male,55,1,3,80,1,25,6350
133,0,Female,38,1,1,13,1,7,1708
134,0,Male,31,1,1,23,1,9,2052
135,0,Male,50,1,1,92,1,25,5600
136,0,Male,33,1,4,17,1,11,2827
137,0,Male,51,1,3,89,1,25,6625
138,0,Female,36,1,1,29,1,11,2805
139,0,Female,39,1,1,24,1,10,2730
140,0,Male,46,1,1,29,1,13,3497
141,0,Male,34,1,1,61,1,16,4272
142,0,Female,41,1,2,16,1,10,2440
143,0,Male,51,1,2,71,1,22,6050
144,0,Female,53,1,1,87,1,25,7050
145,0,Male,63,1,1,30,1,15,3435
146,0,Female,45,1,2,73,1,21,5691
147,0,Female,40,1,4,27,1,15,3930
148,0,Female,30,1,1,28,1,10,2580
149,0,Female,48,1,1,93,1,23,6279
150,0,Male,45,1,1,86,1,24,5952
151,0,Male,46,1,3,45,1,17,4675
152,0,Male,43,1,1,85,1,21,5229
153,0,Male,47,0,2,51,1,17,3825
154,0,Male,53,1,1,100,1,27,7101
155,0,Male,19,1,1,63,1,15,4095
156,0,Male,43,0,2,60,1,18,4734
157,0,Female,43,1,1,15,1,7,1876
158,0,Male,42,1,1,25,1,12,3216
159,0,Female,53,1,2,54,1,17,4182
160,0,Male,42,1,2,76,1,23,6026
161,0,Female,47,1,1,57,1,16,3840
162,0,Male,46,0,1,99,1,23,5658
163,0,Male,37,1,1,81,1,22,5060
164,0,Female,48,1,1,71,1,20,5400
165,0,Female,38,1,2,60,1,18,4536
166,0,Male,54,0,2,17,1,11,2728
167,0,Male,33,0,4,68,1,23,6440
168,0,Male,51,0,1,39,1,13,3289
169,0,Male,35,1,3,61,1,19,5814
170,0,Male,55,1,3,29,1,17,3672
171,0,Male,43,1,3,42,1,18,5418
172,0,Female,38,1,3,92,1,28,7420
173,0,Male,60,0,1,59,1,19,5111
174,0,Male,56,1,3,69,1,23,5382
175,0,Male,38,1,2,96,1,26,6448
176,0,Male,42,1,3,39,1,15,3855
177,0,Male,63,1,1,97,1,27,6831
178,0,Male,42,1,2,65,1,18,4914
179,0,Male,41,1,3,51,1,14,3220
180,0,Female,45,1,1,39,1,14,3640
181,0,Male,52,1,1,52,1,17,4437
182,0,Female,51,1,1,78,1,20,5060
183,0,Female,64,1,3,5,1,11,3003
184,0,Female,42,1,3,56,1,18,4284
185,0,Male,42,1,2,41,1,15,3990
186,0,Male,47,1,1,47,1,15,3855
187,0,Female,40,1,2,87,1,23,5106
188,0,Female,35,1,2,51,1,16,4096
189,0,Female,42,1,3,13,1,11,2717
190,0,Female,22,1,1,34,1,8,2032
191,0,Female,45,0,1,64,1,18,4878
192,0,Male,46,1,2,93,1,24,6408
193,0,Male,27,1,2,90,1,21,5838
194,0,Male,42,1,2,95,1,26,5954
195,0,Female,51,1,4,96,1,29,7453
196,0,Male,39,1,2,50,1,15,3720
197,0,Male,51,1,1,83,1,24,6192
198,0,Female,39,1,2,1,1,6,1308
199,0,Male,40,1,1,50,1,15,3885
200,0,Male,42,1,2,36,1,15,4185
201,0,Male,23,1,2,100,1,25,6650
202,0,Female,41,1,2,6,1,9,2142
203,0,Female,47,1,1,72,1,19,4902
204,0,Male,34,1,1,77,1,19,4693
205,0,Female,35,1,2,59,1,15,3585
206,0,Male,41,0,1,29,1,11,2728
207,0,Female,42,1,1,51,1,13,3393
208,0,Male,50,1,1,65,1,19,5377
209,0,Male,26,1,1,100,1,23,5957
210,0,Male,37,1,3,54,1,19,5434
211,0,Male,46,1,1,70,1,19,4959
212,0,Male,46,1,2,87,1,22,5962
213,0,Male,40,1,3,51,1,18,4410
214,0,Female,22,1,1,55,1,16,3776
215,0,Male,48,1,1,69,1,19,4617
216,0,Male,57,1,3,46,1,19,4503
217,0,Male,30,1,2,51,1,14,3402
218,0,Female,50,1,3,42,1,16,4400
219,0,Male,36,1,1,74,1,20,5320
220,0,Male,49,1,2,61,1,19,4541
221,0,Male,50,0,3,86,1,24,6432
222,0,Male,49,0,1,71,1,20,5180
223,0,Male,30,1,1,61,1,17,4879
224,0,Male,58,1,2,1,1,6,1698
225,0,Male,64,1,1,39,1,17,3655
226,0,Female,64,1,1,18,1,9,2151
227,0,Male,54,0,2,71,1,21,5103
228,0,Female,41,1,1,58,1,18,5202
229,0,Female,57,0,2,44,1,17,4233
230,0,Female,37,1,1,52,1,16,4736
231,0,Male,55,1,2,17,1,11,2563
232,0,Male,32,1,2,6,1,7,1785
233,0,Male,60,0,2,95,1,26,6006
234,0,Male,64,0,2,15,1,13,3510
235,0,Male,48,0,1,63,1,19,4332
236,0,Male,41,0,2,57,1,18,5094
237,0,Male,59,0,1,5,1,7,1862
238,0,Male,42,1,1,37,1,12,3396
239,0,Female,66,1,1,81,1,25,6275
240,0,Female,41,1,1,68,1,20,5000
241,0,Male,39,1,3,52,1,16,4128
242,0,Male,46,1,1,3,1,8,1712
243,0,Female,51,1,4,22,1,17,4641
244,0,Male,48,1,1,93,1,26,7228
245,0,Male,39,0,2,94,1,22,6072
246,0,Male,48,1,4,11,1,11,2816
247,0,Male,61,1,2,41,1,17,4607
248,0,Male,41,1,2,53,1,18,4698
249,0,Male,47,0,1,83,1,25,6875
250,0,Female,51,1,1,88,1,23,6072
251,0,Female,47,1,1,94,1,25,6500
252,0,Male,38,1,3,9,1,12,2976
253,0,Male,36,1,2,8,1,7,2219
254,0,Female,42,1,2,7,1,7,1554
255,0,Female,50,1,4,22,1,15,4080
256,0,Male,45,1,2,96,1,24,5712
257,0,Female,52,0,1,54,1,16,4080
258,0,Male,49,1,2,11,1,10,2470
259,0,Male,49,1,2,83,1,22,5720
260,0,Male,29,1,2,37,1,12,2688
261,0,Female,32,0,1,19,1,7,1708
262,0,Female,30,0,3,1,1,7,1722
263,0,Male,56,1,1,57,1,18,4644
264,0,Female,56,0,2,30,1,12,3324
265,0,Female,40,0,2,90,1,24,5832
266,0,Male,44,1,1,6,1,6,1626
267,0,Female,37,1,2,89,1,20,5100
268,0,Female,68,1,1,45,1,16,3696
269,0,Male,52,1,1,94,1,24,6456
270,0,Male,43,1,4,65,1,23,5681
271,0,Male,59,1,1,13,1,8,2112
272,0,Female,45,1,2,11,1,9,2322
273,0,Male,35,0,2,67,1,19,4503
274,0,Female,58,0,3,43,1,19,5016
275,0,Female,44,0,2,67,1,18,5022
276,0,Female,31,1,2,87,1,22,5434
277,0,Female,54,1,1,22,1,11,3025
278,0,Male,51,1,1,64,1,19,5073
279,0,Male,49,1,1,47,1,15,4050
280,0,Male,40,1,2,69,1,21,5817
281,0,Female,38,1,1,43,1,14,3724
282,0,Female,34,1,2,64,1,18,4824
283,0,Female,48,1,1,20,1,11,2497
284,0,Male,45,0,3,28,1,15,3870
285,0,Female,33,1,1,47,1,13,2990
286,0,Male,33,1,1,92,1,23,5520
287,0,Male,25,1,3,68,1,18,4644
288,0,Female,30,1,2,78,1,22,5522
289,0,Male,58,1,1,75,1,21,5061
290,0,Female,54,0,2,18,1,10,2380
291,0,Male,64,1,1,98,1,28,7784
292,0,Female,45,1,2,98,1,24,6576
293,0,Male,56,1,2,92,1,26,6266
294,0,Female,48,1,1,60,1,16,3664
295,0,Male,62,1,1,37,1,14,3990
296,0,Male,45,1,3,45,1,17,4165
297,0,Male,56,1,4,47,1,20,4720
298,0,Male,44,0,4,50,1,20,4740
299,0,Male,57,1,2,58,1,20,4760
300,0,Male,56,1,1,47,1,17,4131
301,0,Male,50,0,1,76,1,20,5860
302,0,Male,37,1,2,3,1,8,2136
303,0,Male,63,1,3,35,1,17,4862
304,0,Female,53,1,1,20,1,10,2580
305,0,Male,41,1,2,91,1,23,6578
306,0,Male,58,1,1,38,1,15,3795
307,0,Male,53,0,1,100,1,27,6480
308,0,Female,36,1,2,40,1,15,3450
309,0,Male,47,0,2,84,1,24,6000
310,0,Male,48,0,2,47,1,15,3900
311,0,Female,41,1,3,84,1,26,6604
312,0,Male,46,1,2,81,1,22,5786
313,0,Male,43,1,2,5,1,7,1554
314,0,Female,49,1,1,36,1,14,3584
315,0,Male,50,0,2,88,1,25,6350
316,0,Female,42,1,4,49,1,19,5871
317,0,Male,50,1,3,85,1,25,6500
318,0,Male,43,0,2,51,1,18,4266
319,0,Male,51,0,1,30,1,12,2976
320,0,Female,44,1,2,68,1,22,6182
321,0,Male,45,1,2,81,1,20,5080
322,0,Female,39,1,1,12,1,7,1687
323,0,Male,61,1,2,61,1,21,5523
324,0,Female,42,0,4,62,1,21,5544
325,0,Male,48,1,2,97,1,26,6578
326,0,Male,31,0,3,28,1,11,2871
327,0,Female,27,1,1,74,1,18,4878
328,0,Female,35,1,1,42,1,12,3084
329,0,Male,60,1,3,25,1,16,3984
330,0,Male,59,0,1,59,1,18,4788
331,0,Male,53,0,2,45,1,16,4656
332,0,Male,56,1,1,29,1,11,2354
333,0,Female,36,1,1,96,1,24,6600
334,0,Male,55,0,2,72,1,21,5166
335,0,Female,32,0,2,87,1,22,6138
336,0,Male,50,1,1,35,1,13,3627
337,0,Male,58,0,2,46,1,16,3968
338,0,Female,42,1,1,35,1,12,3036
339,0,Female,44,0,2,14,1,7,2002
340,0,Male,36,0,1,62,1,16,4672
341,0,Female,46,1,1,24,1,10,2720
342,0,Male,43,0,1,41,1,13,2769
343,0,Female,40,0,1,61,1,16,4480
344,0,Female,51,1,1,58,1,17,4063
345,0,Male,46,1,3,93,1,26,7306
346,0,Female,49,1,3,57,1,19,4465
347,0,Male,37,0,3,52,1,17,4845
348,0,Male,53,0,1,21,1,10,2620
349,0,Male,40,1,1,66,1,17,4471
350,0,Male,43,0,4,87,1,25,5700
351,0,Male,39,1,2,88,1,26,6812
352,0,Male,47,1,3,55,1,18,4284
353,0,Male,54,1,1,46,1,15,4185
354,0,Female,39,1,1,91,1,24,5832
355,0,Male,35,1,3,61,1,17,4590
356,0,Male,40,1,1,25,1,11,3212
357,0,Female,35,1,1,67,1,18,4446
358,0,Male,58,1,1,33,1,13,3302
359,0,Female,53,1,1,95,1,24,6000
360,0,Female,55,1,2,38,1,14,3948
361,0,Male,46,1,3,19,1,13,3380
362,0,Male,60,1,3,93,1,29,8207
363,0,Male,43,1,2,54,1,18,4572
364,0,Female,44,1,2,42,1,13,3419
365,0,Male,53,1,1,55,1,19,5244
366,0,Female,54,1,1,22,1,10,2490
367,0,Male,64,1,1,68,1,22,4686
368,0,Female,34,1,1,85,1,20,4400
369,0,Female,29,1,3,95,1,25,6525
370,0,Male,45,0,1,16,1,8,2096
371,0,Female,60,1,3,83,1,27,7695
372,0,Male,40,1,2,20,1,10,2390
373,0,Male,56,1,2,83,1,24,5256
374,0,Female,79,1,1,1,1,10,2730
375,0,Female,36,0,3,73,1,22,6446
376,0,Female,41,1,1,35,1,11,2618
377,0,Male,39,0,1,56,1,14,3444
378,0,Female,54,0,3,84,1,25,5950
379,0,Male,47,0,1,19,1,8,1960
380,0,Male,53,1,1,33,1,13,3302
381,0,Female,41,1,2,61,1,18,5058
382,0,Male,23,1,1,96,1,22,5918
383,0,Male,30,1,2,46,1,15,3900
384,0,Male,36,1,1,34,1,11,2838
385,0,Male,32,1,2,9,1,5,1490
386,0,Male,37,1,2,7,1,5,1315
387,0,Female,34,1,1,78,1,19,5035
388,0,Male,39,1,1,64,1,17,3910
389,0,Female,34,1,2,97,1,26,7384
390,0,Male,44,0,2,11,1,10,2840
391,0,Male,24,1,2,67,1,18,4950
392,0,Male,46,0,1,68,1,19,5320
393,0,Male,63,1,4,98,1,31,8990
394,0,Male,61,1,2,55,1,19,4845
395,0,Female,57,0,3,28,1,14,3710
396,0,Male,45,1,1,4,1,6,1614
397,0,Female,47,1,1,1,1,5,1285
398,0,Female,24,0,1,10,1,5,1285
399,0,Male,45,1,2,52,1,17,3893
400,0,Male,32,1,1,73,1,21,5082
401,0,Female,42,1,2,26,1,11,2959
402,0,Male,53,1,1,41,1,15,4635
403,0,Male,35,0,3,83,1,24,6168
404,0,Female,30,1,1,7,1,7,1743
405,0,Female,69,0,1,93,1,26,7124
406,0,Female,52,1,3,71,1,24,6144
407,0,Male,46,1,1,10,1,8,1968
408,0,Male,45,1,2,96,1,26,6526
409,0,Male,48,0,2,8,1,10,2860
410,0,Female,48,1,3,54,1,20,6000
411,0,Male,39,1,1,39,1,12,3336
412,0,Male,54,1,2,68,1,21,6153
413,0,Male,53,0,1,92,1,26,6214
414,0,Male,45,0,1,70,1,19,4598
415,0,Female,36,1,2,39,1,13,3133
416,0,Male,58,1,3,63,1,23,5474
417,0,Female,49,1,1,19,1,10,2780
418,0,Female,60,1,1,92,1,27,7614
419,0,Female,60,0,1,17,1,11,2849
420,0,Male,59,1,1,64,1,20,5280
421,0,Male,43,1,1,56,1,17,4403
422,0,Male,55,1,1,36,1,13,3302
423,0,Male,64,0,2,85,1,26,6838
424,0,Male,35,1,1,92,1,23,6026
425,0,Male,41,1,3,76,1,23,6624
426,0,Male,30,0,1,78,1,20,5620
427,0,Female,39,1,2,73,1,20,5400
428,0,Female,50,0,1,35,1,12,3276
429,0,Female,39,1,4,40,1,16,4592
430,0,Female,47,0,2,91,1,23,5865
431,0,Male,52,1,2,91,1,24,6240
432,0,Male,46,1,1,92,1,24,6048
433,0,Male,55,1,1,79,1,22,5368
434,0,Male,45,1,1,57,1,18,4950
435,0,Male,70,0,1,71,1,22,5610
436,0,Female,45,0,1,42,1,15,3390
437,0,Male,26,1,1,89,1,22,5434
438,0,Female,43,1,1,23,1,9,2286
439,0,Female,62,1,3,7,1,10,2540
440,0,Male,45,0,3,44,1,16,4464
441,0,Male,49,1,1,2,1,7,1890
442,0,Male,63,1,1,91,1,25,7325
443,0,Male,57,1,2,40,1,15,4440
